,lts,endtime,dst_name,ttr,dst_addr,src_addr,paris_id,result,msm_id,prb_id,timestamp,from,stored_timestamp,hop_1_rtt_mean,ASN,system,timezone,msk_time
22612,21,1707421110,gov.ru,28.498153,95.173.128.90,10.237.140.138,15,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.464}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.392}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.372}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 2.671}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.349}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.243}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.967}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.846}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.893}]}, {'hop': 4, 'result': [{'x': '*'}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 22.184}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.906}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.072}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 34.58}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.094}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.395}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.533}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.194}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707421034,213.242.63.247,1707421232,0.4093333333333334,12389,system: V3,3.0,2024-02-08 22:40:32
23104,4,1707422917,gov.ru,28.529677,95.173.128.90,10.237.140.138,0,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.457}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.406}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.396}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.548}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.307}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.364}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.321}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 5.26}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 4.693}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.288}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.031}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 32.945}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.656}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.518}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.553}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.833}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.75}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.881}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707422845,213.242.63.247,1707423031,0.41966666666666663,12389,system: V3,3.0,2024-02-08 23:10:31
23596,66,1707424712,gov.ru,32.203275,95.173.128.89,10.237.140.138,1,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.459}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.424}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.387}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.532}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.24}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.325}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.161}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.786}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.691}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 22.979}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 24.682}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 23.186}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.463}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.488}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 30.692}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.94}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.922}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 25.749}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707424639,213.242.63.247,1707424824,0.42333333333333334,12389,system: V3,3.0,2024-02-08 23:40:24
24088,73,1707426511,gov.ru,24.322409,95.173.128.89,10.237.140.138,2,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.447}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.489}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.441}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.568}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.363}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.399}]}, {'hop': 3, 'result': [{'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 2.052}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.775}, {'from': '217.107.123.120', 'ttl': 253, 'size': 28, 'rtt': 1.845}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.682}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.646}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 13.791}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.753}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 14.075}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 13.758}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707426438,213.242.63.247,1707426626,0.459,12389,system: V3,3.0,2024-02-09 00:10:26
24579,64,1707428314,gov.ru,40.589703,95.173.128.89,10.237.140.138,3,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.439}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.447}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.359}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.52}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 5.741}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.296}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 9.965}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.876}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.934}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.636}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.505}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.623}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.219}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.967}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.093}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.362}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.303}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.447}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707428241,213.242.63.247,1707428426,0.41500000000000004,12389,system: V3,3.0,2024-02-09 00:40:26
25070,23,1707430112,gov.ru,40.396405,95.173.128.90,10.237.140.138,4,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.451}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.42}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.486}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.481}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.264}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.547}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.982}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.746}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.768}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 26.492}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.756}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.819}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.473}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.964}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.276}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.312}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.295}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.221}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707430040,213.242.63.247,1707430221,0.4523333333333333,12389,system: V3,3.0,2024-02-09 01:10:21
25561,31,1707431915,gov.ru,28.372919,95.173.128.89,10.237.140.138,5,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.478}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.412}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.381}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.553}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 28.833}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 3.738}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.854}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.678}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.647}]}, {'hop': 4, 'result': [{'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.708}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.853}, {'from': '188.128.126.253', 'ttl': 253, 'size': 28, 'rtt': 21.636}]}, {'hop': 5, 'result': [{'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.027}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 29.083}, {'from': '188.128.72.2', 'ttl': 252, 'size': 28, 'rtt': 28.95}]}, {'hop': 6, 'result': [{'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.405}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.244}, {'from': '95.173.133.147', 'ttl': 252, 'size': 28, 'rtt': 24.364}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 11, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707431842,213.242.63.247,1707432020,0.42366666666666664,12389,system: V3,3.0,2024-02-09 01:40:20
26052,18,1707433705,gov.ru,21.097259,95.173.128.89,10.237.140.138,6,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.417}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.399}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.424}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.464}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.354}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.358}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.17}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.957}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.673}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.647}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.625}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.723}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.932}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.776}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.902}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707433633,213.242.63.247,1707433825,0.41333333333333333,12389,system: V3,3.0,2024-02-09 02:10:25
26543,64,1707435508,gov.ru,28.34609,95.173.128.90,10.237.140.138,7,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.471}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.436}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.377}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.516}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 2.151}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.232}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.001}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.682}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.928}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.745}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.862}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.751}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.872}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.738}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.996}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707435436,213.242.63.247,1707435631,0.428,12389,system: V3,3.0,2024-02-09 02:40:31
27034,55,1707437306,gov.ru,28.998441,95.173.128.89,10.237.140.138,8,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.45}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.375}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.389}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.466}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.306}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.332}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.043}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.612}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.584}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.729}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.593}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.676}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.868}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 313.571}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 24.794}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707437234,213.242.63.247,1707437458,0.4046666666666667,12389,system: V3,3.0,2024-02-09 03:10:58
27525,70,1707439107,gov.ru,24.413098,95.173.128.90,10.237.140.138,9,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.48}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.437}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.399}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.633}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.277}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.308}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.126}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.387}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.743}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.611}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 21.063}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.701}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.821}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.906}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.687}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707439035,213.242.63.247,1707439226,0.4386666666666667,12389,system: V3,3.0,2024-02-09 03:40:26
28016,1,1707440916,gov.ru,28.775729,95.173.128.90,10.237.140.138,10,"[{'hop': 1, 'result': [{'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.414}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.404}, {'from': '10.237.140.137', 'ttl': 64, 'size': 76, 'rtt': 0.369}]}, {'hop': 2, 'result': [{'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.538}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.269}, {'from': '213.242.48.1', 'ttl': 254, 'size': 28, 'rtt': 1.243}]}, {'hop': 3, 'result': [{'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.963}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 2.227}, {'from': '217.107.123.86', 'ttl': 253, 'size': 28, 'rtt': 1.887}]}, {'hop': 4, 'result': [{'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.662}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.817}, {'from': '188.128.126.245', 'ttl': 253, 'size': 28, 'rtt': 20.798}]}, {'hop': 5, 'result': [{'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.981}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.794}, {'from': '46.61.162.26', 'ttl': 252, 'size': 28, 'rtt': 20.761}]}, {'hop': 6, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 7, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 8, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 9, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 10, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}, {'hop': 255, 'result': [{'x': '*'}, {'x': '*'}, {'x': '*'}]}]",67531313,10059,1707440844,213.242.63.247,1707441017,0.39566666666666667,12389,system: V3,3.0,2024-02-09 04:10:17
