,index,fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp,ASN,country_code,is_anchor,system,long,lat,time_lagged
995,477354,5080,2.6.2,97,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.877234}, {'rtt': 13.476086}, {'rtt': 13.419351}, {'rtt': 13.491661}]",0,4,4,13.419351,13.877234,13.566083,72481479,12794,1717942424,Ping,178.71.92.85,ping,72481479,1200,1717942450,12389.0,RU,False,system: V3,30.9915,59.8795,1717941217.0
996,477816,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.806363}, {'rtt': 21.860619}, {'rtt': 15.08234}, {'rtt': 45.090416}]",0,4,4,13.806363,45.090416,23.9599345,72481479,12794,1717943624,Ping,178.71.92.85,ping,72481479,1200,1717943676,12389.0,RU,False,system: V3,30.9915,59.8795,1717942424.0
997,478282,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.599267}, {'rtt': 13.502246}, {'rtt': 12.548762}, {'rtt': 13.461471}]",0,4,4,12.548762,13.599267,13.2779365,72481479,12794,1717944827,Ping,178.71.92.85,ping,72481479,1200,1717944858,12389.0,RU,False,system: V3,30.9915,59.8795,1717943624.0
998,478752,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.885681}, {'rtt': 13.674123}, {'rtt': 13.997725}, {'rtt': 13.435366}]",0,4,4,13.435366,14.885681,13.99822375,72481479,12794,1717946016,Ping,178.71.92.85,ping,72481479,1200,1717946108,12389.0,RU,False,system: V3,30.9915,59.8795,1717944827.0
999,479215,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.725402}, {'rtt': 13.34274}, {'rtt': 14.06563}, {'rtt': 13.342642}]",0,4,4,13.342642,14.06563,13.6191035,72481479,12794,1717947219,Ping,178.71.92.85,ping,72481479,1200,1717947287,12389.0,RU,False,system: V3,30.9915,59.8795,1717946016.0
1000,479685,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.612218}, {'rtt': 13.412202}, {'rtt': 13.453751}, {'rtt': 14.215954}]",0,4,4,13.412202,14.612218,13.92353125,72481479,12794,1717948423,Ping,178.71.92.85,ping,72481479,1200,1717948496,12389.0,RU,False,system: V3,30.9915,59.8795,1717947219.0
1001,480158,5080,2.6.2,95,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.745948}, {'rtt': 13.473921}, {'rtt': 13.535205}, {'rtt': 13.471187}]",0,4,4,13.471187,13.745948,13.55656525,72481479,12794,1717949620,Ping,178.71.92.85,ping,72481479,1200,1717949731,12389.0,RU,False,system: V3,30.9915,59.8795,1717948423.0
1002,480624,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.942405}, {'rtt': 13.475897}, {'rtt': 13.552907}, {'rtt': 13.464807}]",0,4,4,13.464807,13.942405,13.609004,72481479,12794,1717950813,Ping,178.71.92.85,ping,72481479,1200,1717950890,12389.0,RU,False,system: V3,30.9915,59.8795,1717949620.0
1003,481091,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.693178}, {'rtt': 13.606918}, {'rtt': 13.302582}, {'rtt': 13.467682}]",0,4,4,13.302582,13.693178,13.51759,72481479,12794,1717952022,Ping,178.71.92.85,ping,72481479,1200,1717952060,12389.0,RU,False,system: V3,30.9915,59.8795,1717950813.0
1004,481568,5080,2.6.2,87,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.457666}, {'rtt': 13.589588}, {'rtt': 13.494517}, {'rtt': 13.795884}]",0,4,4,13.494517,14.457666,13.83441375,72481479,12794,1717953215,Ping,178.71.92.85,ping,72481479,1200,1717953250,12389.0,RU,False,system: V3,30.9915,59.8795,1717952022.0
1005,482032,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.8062}, {'rtt': 13.906024}, {'rtt': 13.618858}, {'rtt': 13.190305}]",0,4,4,13.190305,13.906024,13.63034675,72481479,12794,1717954416,Ping,178.71.92.85,ping,72481479,1200,1717954482,12389.0,RU,False,system: V3,30.9915,59.8795,1717953215.0
1006,482502,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.174835}, {'rtt': 13.747819}, {'rtt': 13.419172}, {'rtt': 13.607053}]",0,4,4,13.174835,13.747819,13.48721975,72481479,12794,1717955621,Ping,178.71.92.85,ping,72481479,1200,1717955664,12389.0,RU,False,system: V3,30.9915,59.8795,1717954416.0
1007,482978,5080,2.6.2,98,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.156305}, {'rtt': 13.644114}, {'rtt': 13.522247}, {'rtt': 13.622427}]",0,4,4,13.522247,14.156305,13.73627325,72481479,12794,1717956826,Ping,178.71.92.85,ping,72481479,1200,1717956853,12389.0,RU,False,system: V3,30.9915,59.8795,1717955621.0
1008,483444,5080,2.6.2,29,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.865898}, {'rtt': 13.377653}, {'rtt': 13.335876}, {'rtt': 13.878159}]",0,4,4,13.335876,14.865898,13.8643965,72481479,12794,1717958023,Ping,178.71.92.85,ping,72481479,1200,1717958096,12389.0,RU,False,system: V3,30.9915,59.8795,1717956826.0
1009,483917,5080,2.6.2,3,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.938617}, {'rtt': 20.033272}, {'rtt': 19.48312}, {'rtt': 19.558947}]",0,4,4,19.48312,20.033272,19.753489,72481479,12794,1717959212,Ping,178.71.92.85,ping,72481479,1200,1717959247,12389.0,RU,False,system: V3,30.9915,59.8795,1717958023.0
1010,484392,5080,2.6.2,28,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 20.616071}, {'rtt': 26.689393}, {'rtt': 19.335414}, {'rtt': 19.397164}]",0,4,4,19.335414,26.689393,21.5095105,72481479,12794,1717960422,Ping,178.71.92.85,ping,72481479,1200,1717960563,12389.0,RU,False,system: V3,30.9915,59.8795,1717959212.0
1011,484857,5080,2.6.2,1,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.886448}, {'rtt': 19.556775}, {'rtt': 19.722466}, {'rtt': 19.383629}]",0,4,4,19.383629,19.886448,19.6373295,72481479,12794,1717961615,Ping,178.71.92.85,ping,72481479,1200,1717961678,12389.0,RU,False,system: V3,30.9915,59.8795,1717960422.0
1012,485330,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.780641}, {'rtt': 19.479484}, {'rtt': 19.674076}, {'rtt': 19.404754}]",0,4,4,19.404754,19.780641,19.58473875,72481479,12794,1717962813,Ping,178.71.92.85,ping,72481479,1200,1717962857,12389.0,RU,False,system: V3,30.9915,59.8795,1717961615.0
1013,485805,5080,2.6.2,97,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 20.034346}, {'rtt': 20.780536}, {'rtt': 19.443574}, {'rtt': 19.49501}]",0,4,4,19.443574,20.780536,19.9383665,72481479,12794,1717964027,Ping,178.71.92.85,ping,72481479,1200,1717964130,12389.0,RU,False,system: V3,30.9915,59.8795,1717962813.0
1014,486272,5080,2.6.2,17,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 19.720464}, {'rtt': 19.610655}, {'rtt': 19.470533}, {'rtt': 19.249042}]",0,4,4,19.249042,19.720464,19.5126735,72481479,12794,1717965220,Ping,178.71.92.85,ping,72481479,1200,1717965281,12389.0,RU,False,system: V3,30.9915,59.8795,1717964027.0
1015,486743,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.862444}, {'rtt': 13.588926}, {'rtt': 13.516571}, {'rtt': 13.384365}]",0,4,4,13.384365,13.862444,13.5880765,72481479,12794,1717966420,Ping,178.71.92.85,ping,72481479,1200,1717966462,12389.0,RU,False,system: V3,30.9915,59.8795,1717965220.0
1016,487221,5080,2.6.2,75,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.903592}, {'rtt': 13.54817}, {'rtt': 13.497061}, {'rtt': 13.551891}]",0,4,4,13.497061,13.903592,13.6251785,72481479,12794,1717967616,Ping,178.71.92.85,ping,72481479,1200,1717967668,12389.0,RU,False,system: V3,30.9915,59.8795,1717966420.0
1017,487685,5080,2.6.2,22,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.017982}, {'rtt': 13.371255}, {'rtt': 13.485416}, {'rtt': 13.469341}]",0,4,4,13.371255,14.017982,13.5859985,72481479,12794,1717968827,Ping,178.71.92.85,ping,72481479,1200,1717968878,12389.0,RU,False,system: V3,30.9915,59.8795,1717967616.0
1018,488156,5080,2.6.2,29,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.702261}, {'rtt': 13.479374}, {'rtt': 13.444744}, {'rtt': 13.508415}]",0,4,4,13.444744,13.702261,13.5336985,72481479,12794,1717970023,Ping,178.71.92.85,ping,72481479,1200,1717970084,12389.0,RU,False,system: V3,30.9915,59.8795,1717968827.0
1019,488630,5080,2.6.2,95,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.804776}, {'rtt': 13.665806}, {'rtt': 13.508005}, {'rtt': 13.463719}]",0,4,4,13.463719,13.804776,13.6105765,72481479,12794,1717971222,Ping,178.71.92.85,ping,72481479,1200,1717971250,12389.0,RU,False,system: V3,30.9915,59.8795,1717970023.0
1020,489095,5080,2.6.2,126,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.861691}, {'rtt': 13.876921}, {'rtt': 13.599755}, {'rtt': 13.492426}]",0,4,4,13.492426,13.876921,13.70769825,72481479,12794,1717972422,Ping,178.71.92.85,ping,72481479,1200,1717972612,12389.0,RU,False,system: V3,30.9915,59.8795,1717971222.0
1021,489566,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.770211}, {'rtt': 13.349729}, {'rtt': 13.419059}, {'rtt': 13.433484}]",0,4,4,13.349729,13.770211,13.49312075,72481479,12794,1717973612,Ping,178.71.92.85,ping,72481479,1200,1717973779,12389.0,RU,False,system: V3,30.9915,59.8795,1717972422.0
1022,490039,5080,2.6.2,92,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.816335}, {'rtt': 13.38968}, {'rtt': 13.539889}, {'rtt': 13.609505}]",0,4,4,13.38968,13.816335,13.58885225,72481479,12794,1717974823,Ping,178.71.92.85,ping,72481479,1200,1717974922,12389.0,RU,False,system: V3,30.9915,59.8795,1717973612.0
1023,490505,5080,2.6.2,5,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.719196}, {'rtt': 13.435259}, {'rtt': 13.506779}, {'rtt': 13.417899}]",0,4,4,13.417899,13.719196,13.51978325,72481479,12794,1717976014,Ping,178.71.92.85,ping,72481479,1200,1717976095,12389.0,RU,False,system: V3,30.9915,59.8795,1717974823.0
1024,490974,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.728555}, {'rtt': 13.47239}, {'rtt': 13.437419}, {'rtt': 13.572745}]",0,4,4,13.437419,13.728555,13.55277725,72481479,12794,1717977220,Ping,178.71.92.85,ping,72481479,1200,1717977385,12389.0,RU,False,system: V3,30.9915,59.8795,1717976014.0
1025,491447,5080,2.6.2,76,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.62178}, {'rtt': 13.533384}, {'rtt': 13.381729}, {'rtt': 13.445563}]",0,4,4,13.381729,13.62178,13.495614,72481479,12794,1717978414,Ping,178.71.92.85,ping,72481479,1200,1717978469,12389.0,RU,False,system: V3,30.9915,59.8795,1717977220.0
1026,491918,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.85916}, {'rtt': 13.503219}, {'rtt': 13.442203}, {'rtt': 13.463594}]",0,4,4,13.442203,13.85916,13.567044,72481479,12794,1717979622,Ping,178.71.92.85,ping,72481479,1200,1717979699,12389.0,RU,False,system: V3,30.9915,59.8795,1717978414.0
1027,492388,5080,2.6.2,15,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.803075}, {'rtt': 13.517885}, {'rtt': 13.643369}, {'rtt': 13.373284}]",0,4,4,13.373284,13.803075,13.58440325,72481479,12794,1717980816,Ping,178.71.92.85,ping,72481479,1200,1717980853,12389.0,RU,False,system: V3,30.9915,59.8795,1717979622.0
1028,492860,5080,2.6.2,77,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.671104}, {'rtt': 13.453668}, {'rtt': 13.367103}, {'rtt': 13.449853}]",0,4,4,13.367103,13.671104,13.485432,72481479,12794,1717982020,Ping,178.71.92.85,ping,72481479,1200,1717982092,12389.0,RU,False,system: V3,30.9915,59.8795,1717980816.0
1029,493328,5080,2.6.2,7,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.859335}, {'rtt': 13.582758}, {'rtt': 13.432023}, {'rtt': 13.426983}]",0,4,4,13.426983,13.859335,13.57527475,72481479,12794,1717983219,Ping,178.71.92.85,ping,72481479,1200,1717983279,12389.0,RU,False,system: V3,30.9915,59.8795,1717982020.0
1030,493800,5080,2.6.2,3,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.841254}, {'rtt': 13.805559}, {'rtt': 13.368122}, {'rtt': 13.402708}]",0,4,4,13.368122,13.841254,13.60441075,72481479,12794,1717984413,Ping,178.71.92.85,ping,72481479,1200,1717984571,12389.0,RU,False,system: V3,30.9915,59.8795,1717983219.0
1031,494270,5080,2.6.2,73,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.732474}, {'rtt': 13.390913}, {'rtt': 13.254252}, {'rtt': 13.288977}]",0,4,4,13.254252,13.732474,13.416654,72481479,12794,1717985614,Ping,178.71.92.85,ping,72481479,1200,1717985740,12389.0,RU,False,system: V3,30.9915,59.8795,1717984413.0
1032,494734,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.12454}, {'rtt': 13.343806}, {'rtt': 13.752509}, {'rtt': 13.404226}]",0,4,4,13.343806,14.12454,13.65627025,72481479,12794,1717986823,Ping,178.71.92.85,ping,72481479,1200,1717986877,12389.0,RU,False,system: V3,30.9915,59.8795,1717985614.0
1033,495207,5080,2.6.2,4,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.730473}, {'rtt': 13.378873}, {'rtt': 13.403952}, {'rtt': 13.368412}]",0,4,4,13.368412,13.730473,13.4704275,72481479,12794,1717988015,Ping,178.71.92.85,ping,72481479,1200,1717988062,12389.0,RU,False,system: V3,30.9915,59.8795,1717986823.0
1034,495679,5080,2.6.2,81,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.616548}, {'rtt': 13.437753}, {'rtt': 13.444898}, {'rtt': 13.941729}]",0,4,4,13.437753,13.941729,13.610232,72481479,12794,1717989217,Ping,178.71.92.85,ping,72481479,1200,1717989284,12389.0,RU,False,system: V3,30.9915,59.8795,1717988015.0
1035,496145,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.533583}, {'rtt': 13.452511}, {'rtt': 13.485248}, {'rtt': 13.467472}]",0,4,4,13.452511,13.533583,13.4847035,72481479,12794,1717990415,Ping,178.71.92.85,ping,72481479,1200,1717990489,12389.0,RU,False,system: V3,30.9915,59.8795,1717989217.0
1036,496615,5080,2.6.2,11,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.675494}, {'rtt': 13.401028}, {'rtt': 13.211037}, {'rtt': 13.434547}]",0,4,4,13.211037,14.675494,13.6805265,72481479,12794,1717991613,Ping,178.71.92.85,ping,72481479,1200,1717991653,12389.0,RU,False,system: V3,30.9915,59.8795,1717990415.0
1037,497086,5080,2.6.2,79,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.625893}, {'rtt': 13.413476}, {'rtt': 13.280106}, {'rtt': 13.571458}]",0,4,4,13.280106,13.625893,13.47273325,72481479,12794,1717992821,Ping,178.71.92.85,ping,72481479,1200,1717992866,12389.0,RU,False,system: V3,30.9915,59.8795,1717991613.0
1038,497551,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 33.549979}, {'rtt': 262.228277}, {'rtt': 107.83123}, {'rtt': 139.885003}]",0,4,4,33.549979,262.228277,135.87362225,72481479,12794,1717994015,Ping,178.71.92.85,ping,72481479,1200,1717994096,12389.0,RU,False,system: V3,30.9915,59.8795,1717992821.0
1039,498022,5080,2.6.2,25,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.739204}, {'rtt': 13.476367}, {'rtt': 13.438668}, {'rtt': 13.357226}]",0,4,4,13.357226,13.739204,13.50286625,72481479,12794,1717995222,Ping,178.71.92.85,ping,72481479,1200,1717995282,12389.0,RU,False,system: V3,30.9915,59.8795,1717994015.0
1040,498493,5080,2.6.2,85,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.727843}, {'rtt': 13.345786}, {'rtt': 13.520603}, {'rtt': 13.366352}]",0,4,4,13.345786,13.727843,13.490146,72481479,12794,1717996416,Ping,178.71.92.85,ping,72481479,1200,1717996549,12389.0,RU,False,system: V3,30.9915,59.8795,1717995222.0
1041,498957,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.801945}, {'rtt': 13.499803}, {'rtt': 13.413787}, {'rtt': 13.368773}]",0,4,4,13.368773,13.801945,13.521077,72481479,12794,1717997623,Ping,178.71.92.85,ping,72481479,1200,1717997707,12389.0,RU,False,system: V3,30.9915,59.8795,1717996416.0
1042,499422,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.511229}, {'rtt': 13.390454}, {'rtt': 13.278347}, {'rtt': 13.417458}]",0,4,4,13.278347,13.511229,13.399372,72481479,12794,1717998814,Ping,178.71.92.85,ping,72481479,1200,1717998852,12389.0,RU,False,system: V3,30.9915,59.8795,1717997623.0
1043,499892,5080,2.6.2,83,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.841676}, {'rtt': 13.510488}, {'rtt': 13.371843}, {'rtt': 13.359748}]",0,4,4,13.359748,13.841676,13.52093875,72481479,12794,1718000018,Ping,178.71.92.85,ping,72481479,1200,1718000094,12389.0,RU,False,system: V3,30.9915,59.8795,1717998814.0
1044,500353,5080,2.6.2,16,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.819915}, {'rtt': 13.455339}, {'rtt': 13.380533}, {'rtt': 13.331168}]",0,4,4,13.331168,13.819915,13.49673875,72481479,12794,1718001225,Ping,178.71.92.85,ping,72481479,1200,1718001298,12389.0,RU,False,system: V3,30.9915,59.8795,1718000018.0
1045,500823,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.612729}, {'rtt': 13.803995}, {'rtt': 13.602054}, {'rtt': 13.370892}]",0,4,4,13.370892,13.803995,13.5974175,72481479,12794,1718002419,Ping,178.71.92.85,ping,72481479,1200,1718002458,12389.0,RU,False,system: V3,30.9915,59.8795,1718001225.0
1046,501297,5080,2.6.2,88,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.89299}, {'rtt': 13.598398}, {'rtt': 13.443667}, {'rtt': 13.612934}]",0,4,4,13.443667,13.89299,13.63699725,72481479,12794,1718003613,Ping,178.71.92.85,ping,72481479,1200,1718003663,12389.0,RU,False,system: V3,30.9915,59.8795,1718002419.0
1047,501760,5080,2.6.2,14,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.700123}, {'rtt': 13.501998}, {'rtt': 13.345987}, {'rtt': 13.440762}]",0,4,4,13.345987,13.700123,13.4972175,72481479,12794,1718004827,Ping,178.71.92.85,ping,72481479,1200,1718004998,12389.0,RU,False,system: V3,30.9915,59.8795,1718003613.0
1048,502229,5080,2.6.2,12,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.684159}, {'rtt': 15.289801}, {'rtt': 12.454319}, {'rtt': 13.513369}]",0,4,4,12.454319,15.289801,13.735412,72481479,12794,1718006014,Ping,178.71.92.85,ping,72481479,1200,1718006132,12389.0,RU,False,system: V3,30.9915,59.8795,1718004827.0
1049,502696,5080,2.6.2,74,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.742739}, {'rtt': 13.677709}, {'rtt': 13.261477}, {'rtt': 13.360668}]",0,4,4,13.261477,13.742739,13.51064825,72481479,12794,1718007219,Ping,178.71.92.85,ping,72481479,1200,1718007282,12389.0,RU,False,system: V3,30.9915,59.8795,1718006014.0
1050,503157,5080,2.6.2,18,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.734109}, {'rtt': 13.752484}, {'rtt': 13.293607}, {'rtt': 13.571483}]",0,4,4,13.293607,13.752484,13.58792075,72481479,12794,1718008426,Ping,178.71.92.85,ping,72481479,1200,1718008493,12389.0,RU,False,system: V3,30.9915,59.8795,1718007219.0
1051,503625,5080,2.6.2,13,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.78921}, {'rtt': 13.019062}, {'rtt': 13.374538}, {'rtt': 13.738305}]",0,4,4,13.019062,13.78921,13.48027875,72481479,12794,1718009622,Ping,178.71.92.85,ping,72481479,1200,1718009652,12389.0,RU,False,system: V3,30.9915,59.8795,1718008426.0
1052,504096,5080,2.6.2,89,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.751412}, {'rtt': 13.650426}, {'rtt': 13.514002}, {'rtt': 13.507497}]",0,4,4,13.507497,13.751412,13.60583425,72481479,12794,1718010816,Ping,178.71.92.85,ping,72481479,1200,1718010850,12389.0,RU,False,system: V3,30.9915,59.8795,1718009622.0
1053,504558,5080,2.6.2,8,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.672036}, {'rtt': 13.474934}, {'rtt': 13.516776}, {'rtt': 13.292569}]",0,4,4,13.292569,13.672036,13.48907875,72481479,12794,1718012013,Ping,178.71.92.85,ping,72481479,1200,1718012108,12389.0,RU,False,system: V3,30.9915,59.8795,1718010816.0
1054,505030,5080,2.6.2,6,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.686307}, {'rtt': 14.394261}, {'rtt': 13.54149}, {'rtt': 19.359525}]",0,4,4,13.54149,19.359525,15.24539575,72481479,12794,1718013217,Ping,178.71.92.85,ping,72481479,1200,1718013294,12389.0,RU,False,system: V3,30.9915,59.8795,1718012013.0
1055,505503,5080,2.6.2,90,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.61813}, {'rtt': 13.614505}, {'rtt': 13.68254}, {'rtt': 13.567579}]",0,4,4,13.567579,14.61813,13.8706885,72481479,12794,1718014415,Ping,178.71.92.85,ping,72481479,1200,1718014449,12389.0,RU,False,system: V3,30.9915,59.8795,1718013217.0
1056,505966,5080,2.6.2,115,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.882126}, {'rtt': 13.611471}, {'rtt': 13.51554}, {'rtt': 14.163177}]",0,4,4,13.51554,14.163177,13.7930785,72481479,12794,1718015623,Ping,178.71.92.85,ping,72481479,1200,1718015685,12389.0,RU,False,system: V3,30.9915,59.8795,1718014415.0
1057,506436,5080,2.6.2,29,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.819681}, {'rtt': 13.648766}, {'rtt': 13.430964}, {'rtt': 13.297145}]",0,4,4,13.297145,13.819681,13.549139,72481479,12794,1718016825,Ping,178.71.92.85,ping,72481479,1200,1718016858,12389.0,RU,False,system: V3,30.9915,59.8795,1718015623.0
1058,506909,5080,2.6.2,81,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.932942}, {'rtt': 13.585064}, {'rtt': 13.669141}, {'rtt': 13.74116}]",0,4,4,13.585064,13.932942,13.73207675,72481479,12794,1718018015,Ping,178.71.92.85,ping,72481479,1200,1718018128,12389.0,RU,False,system: V3,30.9915,59.8795,1718016825.0
1059,507374,5080,2.6.2,10,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.799336}, {'rtt': 13.700546}, {'rtt': 13.38722}, {'rtt': 13.521375}]",0,4,4,13.38722,13.799336,13.60211925,72481479,12794,1718019224,Ping,178.71.92.85,ping,72481479,1200,1718019285,12389.0,RU,False,system: V3,30.9915,59.8795,1718018015.0
1060,507846,5080,2.6.2,19,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.807421}, {'rtt': 13.718555}, {'rtt': 13.325864}, {'rtt': 13.335024}]",0,4,4,13.325864,13.807421,13.546716,72481479,12794,1718020425,Ping,178.71.92.85,ping,72481479,1200,1718020483,12389.0,RU,False,system: V3,30.9915,59.8795,1718019224.0
1061,508320,5080,2.6.2,89,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 14.214607}, {'rtt': 13.424814}, {'rtt': 13.590614}, {'rtt': 13.461074}]",0,4,4,13.424814,14.214607,13.67277725,72481479,12794,1718021614,Ping,178.71.92.85,ping,72481479,1200,1718021649,12389.0,RU,False,system: V3,30.9915,59.8795,1718020425.0
1062,508785,5080,2.6.2,20,213.59.253.7,4,213.59.253.7,192.168.88.227,ICMP,247.0,48,"[{'rtt': 13.623645}, {'rtt': 13.497714}, {'rtt': 13.529453}, {'rtt': 13.558273}]",0,4,4,13.497714,13.623645,13.55227125,72481479,12794,1718022827,Ping,178.71.92.85,ping,72481479,1200,1718022895,12389.0,RU,False,system: V3,30.9915,59.8795,1718021614.0
